Config: rmsprop, lambda=1.0, batch size=32, epochs=2 with compactness and discriminative loss optimized

Using TensorFlow backend.
Reference model built
Secondary model built
Total number of iterations: 1329
Iteration 0, total loss: 10.060726165771484, discriminative loss: 9.974710464477539
Iteration 764, total loss: 6.9799699783325195, discriminative loss: 6.9799699783325195
Iteration 765, total loss: 6.912120342254639, discriminative loss: 6.912120342254639
Iteration 766, total loss: 6.956286430358887, discriminative loss: 6.956286430358887
Iteration 767, total loss: 6.90895414352417, discriminative loss: 6.90895414352417
Iteration 768, total loss: 6.94088077545166, discriminative loss: 6.94088077545166
Iteration 769, total loss: 6.966259956359863, discriminative loss: 6.966259956359863
Iteration 770, total loss: 6.909396648406982, discriminative loss: 6.909396648406982
Iteration 771, total loss: 7.081952095031738, discriminative loss: 7.081952095031738
Iteration 772, total loss: 6.950328826904297, discriminative loss: 6.950328826904297
Iteration 773, total loss: 7.021331310272217, discriminative loss: 7.021331310272217
Iteration 774, total loss: 6.940847396850586, discriminative loss: 6.940847396850586
Iteration 775, total loss: 6.810108184814453, discriminative loss: 6.810108184814453
Iteration 776, total loss: 6.921100616455078, discriminative loss: 6.921100616455078
Iteration 777, total loss: 6.921422004699707, discriminative loss: 6.921422004699707
Iteration 778, total loss: 6.895485877990723, discriminative loss: 6.895485877990723
Iteration 779, total loss: 6.959397315979004, discriminative loss: 6.959397315979004
Iteration 780, total loss: 6.963498115539551, discriminative loss: 6.963498115539551
Iteration 781, total loss: 6.940107345581055, discriminative loss: 6.940107345581055
Iteration 782, total loss: 6.846786975860596, discriminative loss: 6.846786975860596
Iteration 783, total loss: 7.01920747756958, discriminative loss: 7.01920747756958
Iteration 784, total loss: 6.898423194885254, discriminative loss: 6.898423194885254
Iteration 785, total loss: 6.874890327453613, discriminative loss: 6.874890327453613
Iteration 786, total loss: 6.91423225402832, discriminative loss: 6.91423225402832
Iteration 787, total loss: 6.991202354431152, discriminative loss: 6.991202354431152
Iteration 788, total loss: 6.952297210693359, discriminative loss: 6.952297210693359
Iteration 789, total loss: 6.8685736656188965, discriminative loss: 6.8685736656188965
Iteration 790, total loss: 6.925415992736816, discriminative loss: 6.925415992736816
Iteration 791, total loss: 6.959704399108887, discriminative loss: 6.959704399108887
Iteration 792, total loss: 6.941211700439453, discriminative loss: 6.941211700439453
Iteration 793, total loss: 6.991880416870117, discriminative loss: 6.991880416870117
Iteration 794, total loss: 7.044500350952148, discriminative loss: 7.044500350952148
Iteration 795, total loss: 6.907881259918213, discriminative loss: 6.907881259918213
Iteration 796, total loss: 6.944236755371094, discriminative loss: 6.944236755371094
Iteration 797, total loss: 6.990588188171387, discriminative loss: 6.990588188171387
Iteration 798, total loss: 6.942374229431152, discriminative loss: 6.942374229431152
Iteration 799, total loss: 6.976457595825195, discriminative loss: 6.976457595825195
Iteration 800, total loss: 6.948376655578613, discriminative loss: 6.948376655578613
Iteration 801, total loss: 6.894651412963867, discriminative loss: 6.894651412963867
Iteration 802, total loss: 6.909023284912109, discriminative loss: 6.909023284912109
Iteration 803, total loss: 6.977252960205078, discriminative loss: 6.977252960205078
Iteration 804, total loss: 6.894786834716797, discriminative loss: 6.894786834716797
Iteration 805, total loss: 6.941988945007324, discriminative loss: 6.941988945007324
Iteration 806, total loss: 6.982542037963867, discriminative loss: 6.982542037963867
Iteration 807, total loss: 6.903468132019043, discriminative loss: 6.903468132019043
Iteration 808, total loss: 7.076162338256836, discriminative loss: 7.076162338256836
Iteration 809, total loss: 6.876399040222168, discriminative loss: 6.876399040222168
Iteration 810, total loss: 6.851581573486328, discriminative loss: 6.851581573486328
Iteration 811, total loss: 6.999907970428467, discriminative loss: 6.999907970428467
Iteration 812, total loss: 6.953228950500488, discriminative loss: 6.953228950500488
Iteration 813, total loss: 7.003932952880859, discriminative loss: 7.003932952880859
Iteration 814, total loss: 6.901458740234375, discriminative loss: 6.901458740234375
Iteration 815, total loss: 6.973041534423828, discriminative loss: 6.973041534423828
Iteration 816, total loss: 6.921130657196045, discriminative loss: 6.921130657196045
Iteration 817, total loss: 6.948600769042969, discriminative loss: 6.948600769042969
Iteration 818, total loss: 6.994617938995361, discriminative loss: 6.994617938995361
Iteration 819, total loss: 6.9361252784729, discriminative loss: 6.9361252784729
Iteration 820, total loss: 6.987693786621094, discriminative loss: 6.987693786621094
Iteration 821, total loss: 7.023229122161865, discriminative loss: 7.023229122161865
Iteration 822, total loss: 7.04534912109375, discriminative loss: 7.04534912109375
Iteration 823, total loss: 6.8955230712890625, discriminative loss: 6.8955230712890625
Iteration 824, total loss: 6.87188196182251, discriminative loss: 6.87188196182251
Iteration 825, total loss: 6.969388008117676, discriminative loss: 6.969388008117676
Iteration 826, total loss: 6.926572799682617, discriminative loss: 6.926572799682617
Iteration 827, total loss: 6.941939353942871, discriminative loss: 6.941939353942871
Iteration 828, total loss: 7.009701251983643, discriminative loss: 7.009701251983643
Iteration 829, total loss: 6.963876247406006, discriminative loss: 6.963876247406006
Iteration 830, total loss: 6.905055522918701, discriminative loss: 6.905055522918701
Iteration 831, total loss: 6.964271545410156, discriminative loss: 6.964271545410156
Iteration 832, total loss: 6.887660980224609, discriminative loss: 6.887660980224609
Iteration 833, total loss: 6.987671852111816, discriminative loss: 6.987671852111816
Iteration 834, total loss: 6.996331214904785, discriminative loss: 6.996331214904785
Iteration 835, total loss: 7.013607501983643, discriminative loss: 7.013607501983643
Iteration 836, total loss: 6.916156768798828, discriminative loss: 6.916156768798828
Iteration 837, total loss: 6.896397113800049, discriminative loss: 6.896397113800049
Iteration 838, total loss: 6.91276741027832, discriminative loss: 6.91276741027832
Iteration 839, total loss: 6.979386806488037, discriminative loss: 6.979386806488037
Iteration 840, total loss: 6.993953704833984, discriminative loss: 6.993953704833984
Iteration 841, total loss: 6.9400248527526855, discriminative loss: 6.9400248527526855
Iteration 842, total loss: 6.982748508453369, discriminative loss: 6.982748508453369
Iteration 843, total loss: 6.905787467956543, discriminative loss: 6.905787467956543
Iteration 844, total loss: 6.947439193725586, discriminative loss: 6.947439193725586
Iteration 845, total loss: 6.965149879455566, discriminative loss: 6.965149879455566
Iteration 846, total loss: 6.9856276512146, discriminative loss: 6.9856276512146
Iteration 847, total loss: 6.899371147155762, discriminative loss: 6.899371147155762
Iteration 848, total loss: 7.092758655548096, discriminative loss: 7.092758655548096
Iteration 849, total loss: 6.933662414550781, discriminative loss: 6.933662414550781
Iteration 850, total loss: 6.968558311462402, discriminative loss: 6.968558311462402
Iteration 851, total loss: 6.887094497680664, discriminative loss: 6.887094497680664
Iteration 852, total loss: 6.92997932434082, discriminative loss: 6.92997932434082
Iteration 853, total loss: 6.8956379890441895, discriminative loss: 6.8956379890441895
Iteration 854, total loss: 6.947107315063477, discriminative loss: 6.947107315063477
Iteration 855, total loss: 6.990004539489746, discriminative loss: 6.990004539489746
Iteration 856, total loss: 6.913650989532471, discriminative loss: 6.913650989532471
Iteration 857, total loss: 7.043485641479492, discriminative loss: 7.043485641479492
Iteration 858, total loss: 6.970877170562744, discriminative loss: 6.970877170562744
Iteration 859, total loss: 7.006841659545898, discriminative loss: 7.006841659545898
Iteration 860, total loss: 6.9951276779174805, discriminative loss: 6.9951276779174805
Iteration 861, total loss: 6.916489601135254, discriminative loss: 6.916489601135254
Iteration 862, total loss: 6.9755449295043945, discriminative loss: 6.9755449295043945
Iteration 863, total loss: 6.979891777038574, discriminative loss: 6.979891777038574
Iteration 864, total loss: 6.934901714324951, discriminative loss: 6.934901714324951
Iteration 865, total loss: 6.917384624481201, discriminative loss: 6.917384624481201
Iteration 866, total loss: 6.989410877227783, discriminative loss: 6.989410877227783
Iteration 867, total loss: 6.902310371398926, discriminative loss: 6.902310371398926
Iteration 868, total loss: 6.882620811462402, discriminative loss: 6.882620811462402
Iteration 869, total loss: 7.018693923950195, discriminative loss: 7.018693923950195
Iteration 870, total loss: 6.9586896896362305, discriminative loss: 6.9586896896362305
Iteration 871, total loss: 6.9095563888549805, discriminative loss: 6.9095563888549805
Iteration 872, total loss: 6.995257377624512, discriminative loss: 6.995257377624512
Iteration 873, total loss: 7.080347061157227, discriminative loss: 7.080347061157227
Iteration 874, total loss: 6.963184833526611, discriminative loss: 6.963184833526611
Iteration 875, total loss: 6.88657808303833, discriminative loss: 6.88657808303833
Iteration 876, total loss: 6.956043720245361, discriminative loss: 6.956043720245361
Iteration 877, total loss: 6.88166618347168, discriminative loss: 6.88166618347168
Iteration 878, total loss: 6.945519924163818, discriminative loss: 6.945519924163818
Iteration 879, total loss: 7.017917156219482, discriminative loss: 7.017917156219482
Iteration 880, total loss: 7.034031391143799, discriminative loss: 7.034031391143799
Iteration 881, total loss: 6.8905839920043945, discriminative loss: 6.8905839920043945
Iteration 882, total loss: 6.947237491607666, discriminative loss: 6.947237491607666
Iteration 883, total loss: 6.926936149597168, discriminative loss: 6.926936149597168
Iteration 884, total loss: 6.957786560058594, discriminative loss: 6.957786560058594
Iteration 885, total loss: 6.913257122039795, discriminative loss: 6.913257122039795
Iteration 886, total loss: 6.889654159545898, discriminative loss: 6.889654159545898
Iteration 887, total loss: 6.954034805297852, discriminative loss: 6.954034805297852
Iteration 888, total loss: 7.0062971115112305, discriminative loss: 7.0062971115112305
Iteration 889, total loss: 6.850006103515625, discriminative loss: 6.850006103515625
Iteration 890, total loss: 6.905110836029053, discriminative loss: 6.905110836029053
Iteration 891, total loss: 6.9287309646606445, discriminative loss: 6.9287309646606445
Iteration 892, total loss: 7.049997329711914, discriminative loss: 7.049997329711914
Iteration 893, total loss: 6.922972679138184, discriminative loss: 6.922972679138184
Iteration 894, total loss: 6.908875942230225, discriminative loss: 6.908875942230225
Iteration 895, total loss: 6.911833763122559, discriminative loss: 6.911833763122559
Iteration 896, total loss: 7.042444229125977, discriminative loss: 7.042444229125977
Iteration 897, total loss: 7.0861968994140625, discriminative loss: 7.0861968994140625
Iteration 898, total loss: 6.8760576248168945, discriminative loss: 6.8760576248168945
Iteration 899, total loss: 6.874049186706543, discriminative loss: 6.874049186706543
Iteration 900, total loss: 6.989755630493164, discriminative loss: 6.989755630493164
Iteration 901, total loss: 6.951523780822754, discriminative loss: 6.951523780822754
Iteration 902, total loss: 6.962465286254883, discriminative loss: 6.962465286254883
Iteration 903, total loss: 6.9086995124816895, discriminative loss: 6.9086995124816895
Iteration 904, total loss: 7.042697906494141, discriminative loss: 7.042697906494141
Iteration 905, total loss: 6.994923114776611, discriminative loss: 6.994923114776611
Iteration 906, total loss: 6.932788372039795, discriminative loss: 6.932788372039795
Iteration 907, total loss: 7.015855312347412, discriminative loss: 7.015855312347412
Iteration 908, total loss: 7.00152063369751, discriminative loss: 7.00152063369751
Iteration 909, total loss: 6.877527236938477, discriminative loss: 6.877527236938477
Iteration 910, total loss: 6.981042385101318, discriminative loss: 6.981042385101318
Iteration 911, total loss: 7.01649284362793, discriminative loss: 7.01649284362793
Iteration 912, total loss: 7.005780220031738, discriminative loss: 7.005780220031738
Iteration 913, total loss: 6.873481750488281, discriminative loss: 6.873481750488281
Iteration 914, total loss: 6.9797282218933105, discriminative loss: 6.9797282218933105
Iteration 915, total loss: 6.85072135925293, discriminative loss: 6.85072135925293
Iteration 916, total loss: 7.003752708435059, discriminative loss: 7.003752708435059
Iteration 917, total loss: 6.910384654998779, discriminative loss: 6.910384654998779
Iteration 918, total loss: 7.033416271209717, discriminative loss: 7.033416271209717
Iteration 919, total loss: 6.995458126068115, discriminative loss: 6.995458126068115
Iteration 920, total loss: 6.942766189575195, discriminative loss: 6.942766189575195
Iteration 921, total loss: 6.93541145324707, discriminative loss: 6.93541145324707
Iteration 922, total loss: 6.952542304992676, discriminative loss: 6.952542304992676
Iteration 923, total loss: 6.955941677093506, discriminative loss: 6.955941677093506
Iteration 924, total loss: 7.045726776123047, discriminative loss: 7.045726776123047
Iteration 925, total loss: 6.977734565734863, discriminative loss: 6.977734565734863
Iteration 926, total loss: 6.919844150543213, discriminative loss: 6.919844150543213
Iteration 927, total loss: 6.931180000305176, discriminative loss: 6.931180000305176
Iteration 928, total loss: 6.9753828048706055, discriminative loss: 6.9753828048706055
Iteration 929, total loss: 6.948336124420166, discriminative loss: 6.948336124420166
Iteration 930, total loss: 6.961495399475098, discriminative loss: 6.961495399475098
Iteration 931, total loss: 6.968876838684082, discriminative loss: 6.968876838684082
Iteration 932, total loss: 6.99408483505249, discriminative loss: 6.99408483505249
Iteration 933, total loss: 6.8830366134643555, discriminative loss: 6.8830366134643555
Iteration 934, total loss: 6.941960334777832, discriminative loss: 6.941960334777832
Iteration 935, total loss: 7.026546955108643, discriminative loss: 7.026546955108643
Iteration 936, total loss: 6.945023536682129, discriminative loss: 6.945023536682129
Iteration 937, total loss: 6.819124698638916, discriminative loss: 6.819124698638916
Iteration 938, total loss: 6.983613014221191, discriminative loss: 6.983613014221191
Iteration 939, total loss: 6.929386138916016, discriminative loss: 6.929386138916016
Iteration 940, total loss: 7.029024600982666, discriminative loss: 7.029024600982666
Iteration 941, total loss: 6.974989891052246, discriminative loss: 6.974989891052246
Iteration 942, total loss: 6.990412712097168, discriminative loss: 6.990412712097168
Iteration 943, total loss: 6.9150238037109375, discriminative loss: 6.9150238037109375
Iteration 944, total loss: 6.861457347869873, discriminative loss: 6.861457347869873
Iteration 945, total loss: 6.912447452545166, discriminative loss: 6.912447452545166
Iteration 946, total loss: 6.944868564605713, discriminative loss: 6.944868564605713
Iteration 947, total loss: 6.953788757324219, discriminative loss: 6.953788757324219
Iteration 948, total loss: 7.062509536743164, discriminative loss: 7.062509536743164
Iteration 949, total loss: 6.874493598937988, discriminative loss: 6.874493598937988
Iteration 950, total loss: 6.944790840148926, discriminative loss: 6.944790840148926
Iteration 951, total loss: 6.9109296798706055, discriminative loss: 6.9109296798706055
Iteration 952, total loss: 6.925393581390381, discriminative loss: 6.925393581390381
Iteration 953, total loss: 6.906960487365723, discriminative loss: 6.906960487365723
Iteration 954, total loss: 6.880669116973877, discriminative loss: 6.880669116973877
Iteration 955, total loss: 7.000550270080566, discriminative loss: 7.000550270080566
Iteration 956, total loss: 7.01708984375, discriminative loss: 7.01708984375
Iteration 957, total loss: 6.934556007385254, discriminative loss: 6.934556007385254
Iteration 958, total loss: 6.893009185791016, discriminative loss: 6.893009185791016
Iteration 959, total loss: 6.942949295043945, discriminative loss: 6.942949295043945
Iteration 960, total loss: 6.9103288650512695, discriminative loss: 6.9103288650512695
Iteration 961, total loss: 7.023128509521484, discriminative loss: 7.023128509521484
Iteration 962, total loss: 6.919527053833008, discriminative loss: 6.919527053833008
Iteration 963, total loss: 7.058587551116943, discriminative loss: 7.058587551116943
Iteration 964, total loss: 6.879326820373535, discriminative loss: 6.879326820373535
Iteration 965, total loss: 7.026349067687988, discriminative loss: 7.026349067687988
Iteration 966, total loss: 6.939312934875488, discriminative loss: 6.939312934875488
Iteration 967, total loss: 6.992466449737549, discriminative loss: 6.992466449737549
Iteration 968, total loss: 6.898878574371338, discriminative loss: 6.898878574371338
Iteration 969, total loss: 6.957441806793213, discriminative loss: 6.957441806793213
Iteration 970, total loss: 6.956765174865723, discriminative loss: 6.956765174865723
Iteration 971, total loss: 7.038872718811035, discriminative loss: 7.038872718811035
Iteration 972, total loss: 6.936253547668457, discriminative loss: 6.936253547668457
Iteration 973, total loss: 6.9050445556640625, discriminative loss: 6.9050445556640625
Iteration 974, total loss: 6.948390007019043, discriminative loss: 6.948390007019043
Iteration 975, total loss: 7.079933166503906, discriminative loss: 7.079933166503906
Iteration 976, total loss: 6.962652683258057, discriminative loss: 6.962652683258057
Iteration 977, total loss: 6.992006778717041, discriminative loss: 6.992006778717041
Iteration 978, total loss: 6.994340419769287, discriminative loss: 6.994340419769287
Iteration 979, total loss: 6.945685863494873, discriminative loss: 6.945685863494873
Iteration 980, total loss: 6.991868019104004, discriminative loss: 6.991868019104004
Iteration 981, total loss: 7.002776145935059, discriminative loss: 7.002776145935059
Iteration 982, total loss: 6.91765022277832, discriminative loss: 6.91765022277832
Iteration 983, total loss: 6.855685234069824, discriminative loss: 6.855685234069824
Iteration 984, total loss: 7.011899948120117, discriminative loss: 7.011899948120117
Iteration 985, total loss: 6.926816463470459, discriminative loss: 6.926816463470459
Iteration 986, total loss: 6.941784858703613, discriminative loss: 6.941784858703613
Iteration 987, total loss: 6.896542549133301, discriminative loss: 6.896542549133301
Iteration 988, total loss: 6.931858062744141, discriminative loss: 6.931858062744141
Iteration 989, total loss: 6.977299213409424, discriminative loss: 6.977299213409424
Iteration 990, total loss: 6.937219619750977, discriminative loss: 6.937219619750977
Iteration 991, total loss: 7.045626163482666, discriminative loss: 7.045626163482666
Iteration 992, total loss: 6.996714115142822, discriminative loss: 6.996714115142822
Iteration 993, total loss: 6.968017578125, discriminative loss: 6.968017578125
Iteration 994, total loss: 6.9537763595581055, discriminative loss: 6.9537763595581055
Iteration 995, total loss: 6.943808555603027, discriminative loss: 6.943808555603027
Iteration 996, total loss: 6.858119487762451, discriminative loss: 6.858119487762451
Iteration 997, total loss: 7.018351078033447, discriminative loss: 7.018351078033447
Iteration 998, total loss: 7.022180080413818, discriminative loss: 7.022180080413818
Iteration 999, total loss: 6.949456214904785, discriminative loss: 6.949456214904785
Iteration 1000, total loss: 7.024945259094238, discriminative loss: 7.024945259094238
Iteration 1001, total loss: 6.885490417480469, discriminative loss: 6.885490417480469
Iteration 1002, total loss: 6.952021598815918, discriminative loss: 6.952021598815918
Iteration 1003, total loss: 6.8764238357543945, discriminative loss: 6.8764238357543945
Iteration 1004, total loss: 7.010209560394287, discriminative loss: 7.010209560394287
Iteration 1005, total loss: 6.915876865386963, discriminative loss: 6.915876865386963
Iteration 1006, total loss: 6.951114654541016, discriminative loss: 6.951114654541016
Iteration 1007, total loss: 6.970540523529053, discriminative loss: 6.970540523529053
Iteration 1008, total loss: 7.025437831878662, discriminative loss: 7.025437831878662
Iteration 1009, total loss: 6.940642833709717, discriminative loss: 6.940642833709717
Iteration 1010, total loss: 6.941411018371582, discriminative loss: 6.941411018371582
Iteration 1011, total loss: 6.893971920013428, discriminative loss: 6.893971920013428
Iteration 1012, total loss: 7.009124755859375, discriminative loss: 7.009124755859375
Iteration 1013, total loss: 6.902313232421875, discriminative loss: 6.902313232421875
Iteration 1014, total loss: 7.00126838684082, discriminative loss: 7.00126838684082
Iteration 1015, total loss: 6.962796688079834, discriminative loss: 6.962796688079834
Iteration 1016, total loss: 6.9169921875, discriminative loss: 6.9169921875
Iteration 1017, total loss: 6.968416213989258, discriminative loss: 6.968416213989258
Iteration 1018, total loss: 7.003992557525635, discriminative loss: 7.003992557525635
Iteration 1019, total loss: 6.954819679260254, discriminative loss: 6.954819679260254
Iteration 1020, total loss: 7.029104232788086, discriminative loss: 7.029104232788086
Iteration 1021, total loss: 6.973969459533691, discriminative loss: 6.973969459533691
Iteration 1022, total loss: 6.971007347106934, discriminative loss: 6.971007347106934
Iteration 1023, total loss: 7.0009260177612305, discriminative loss: 7.0009260177612305
Iteration 1024, total loss: 7.00201416015625, discriminative loss: 7.00201416015625
Iteration 1025, total loss: 6.98221492767334, discriminative loss: 6.98221492767334
Iteration 1026, total loss: 6.932969093322754, discriminative loss: 6.932969093322754
Iteration 1027, total loss: 6.952966690063477, discriminative loss: 6.952966690063477
Iteration 1028, total loss: 7.071435928344727, discriminative loss: 7.071435928344727
Iteration 1029, total loss: 7.061552047729492, discriminative loss: 7.061552047729492
Iteration 1030, total loss: 6.924510955810547, discriminative loss: 6.924510955810547
Iteration 1031, total loss: 6.9121575355529785, discriminative loss: 6.9121575355529785
Iteration 1032, total loss: 6.97434139251709, discriminative loss: 6.97434139251709
Iteration 1033, total loss: 6.89414644241333, discriminative loss: 6.89414644241333
Iteration 1034, total loss: 6.98507022857666, discriminative loss: 6.98507022857666
Iteration 1035, total loss: 7.053256511688232, discriminative loss: 7.053256511688232
Iteration 1036, total loss: 6.923892021179199, discriminative loss: 6.923892021179199
Iteration 1037, total loss: 6.925584316253662, discriminative loss: 6.925584316253662
Iteration 1038, total loss: 6.966264247894287, discriminative loss: 6.966264247894287
Iteration 1039, total loss: 6.882662773132324, discriminative loss: 6.882662773132324
Iteration 1040, total loss: 6.900500297546387, discriminative loss: 6.900500297546387
Iteration 1041, total loss: 6.92697286605835, discriminative loss: 6.92697286605835
Iteration 1042, total loss: 6.899133205413818, discriminative loss: 6.899133205413818
Iteration 1043, total loss: 7.0793328285217285, discriminative loss: 7.0793328285217285
Iteration 1044, total loss: 6.977638244628906, discriminative loss: 6.977638244628906
Iteration 1045, total loss: 6.938030242919922, discriminative loss: 6.938030242919922
Iteration 1046, total loss: 6.876323699951172, discriminative loss: 6.876323699951172
Iteration 1047, total loss: 6.902210235595703, discriminative loss: 6.902210235595703
Iteration 1048, total loss: 6.862334251403809, discriminative loss: 6.862334251403809
Iteration 1049, total loss: 6.878966331481934, discriminative loss: 6.878966331481934
Iteration 1050, total loss: 6.924772262573242, discriminative loss: 6.924772262573242
Iteration 1051, total loss: 6.862913131713867, discriminative loss: 6.862913131713867
Iteration 1052, total loss: 7.00809383392334, discriminative loss: 7.00809383392334
Iteration 1053, total loss: 6.963140964508057, discriminative loss: 6.963140964508057
Iteration 1054, total loss: 6.982212543487549, discriminative loss: 6.982212543487549
Iteration 1055, total loss: 6.9521284103393555, discriminative loss: 6.9521284103393555
Iteration 1056, total loss: 6.9279351234436035, discriminative loss: 6.9279351234436035
Iteration 1057, total loss: 7.022679328918457, discriminative loss: 7.022679328918457
Iteration 1058, total loss: 6.959515571594238, discriminative loss: 6.959515571594238
Iteration 1059, total loss: 7.0039496421813965, discriminative loss: 7.0039496421813965
Iteration 1060, total loss: 7.062349319458008, discriminative loss: 7.062349319458008
Iteration 1061, total loss: 6.939708232879639, discriminative loss: 6.939708232879639
Iteration 1062, total loss: 6.977629661560059, discriminative loss: 6.977629661560059
Iteration 1063, total loss: 6.870368957519531, discriminative loss: 6.870368957519531
Iteration 1064, total loss: 6.945637226104736, discriminative loss: 6.945637226104736
Iteration 1065, total loss: 6.93426513671875, discriminative loss: 6.93426513671875
Iteration 1066, total loss: 6.950601577758789, discriminative loss: 6.950601577758789
Iteration 1067, total loss: 6.965770721435547, discriminative loss: 6.965770721435547
Iteration 1068, total loss: 6.955544471740723, discriminative loss: 6.955544471740723
Iteration 1069, total loss: 6.9077863693237305, discriminative loss: 6.9077863693237305
Iteration 1070, total loss: 6.983823776245117, discriminative loss: 6.983823776245117
Iteration 1071, total loss: 6.918882369995117, discriminative loss: 6.918882369995117
Iteration 1072, total loss: 6.9910993576049805, discriminative loss: 6.9910993576049805
Iteration 1073, total loss: 7.032169818878174, discriminative loss: 7.032169818878174
Iteration 1074, total loss: 6.888647556304932, discriminative loss: 6.888647556304932
Iteration 1075, total loss: 6.9369635581970215, discriminative loss: 6.9369635581970215
Iteration 1076, total loss: 6.954148292541504, discriminative loss: 6.954148292541504
Iteration 1077, total loss: 7.0195159912109375, discriminative loss: 7.0195159912109375
Iteration 1078, total loss: 6.96792459487915, discriminative loss: 6.96792459487915
Iteration 1079, total loss: 6.940737724304199, discriminative loss: 6.940737724304199
Iteration 1080, total loss: 6.98188591003418, discriminative loss: 6.98188591003418
Iteration 1081, total loss: 6.900293350219727, discriminative loss: 6.900293350219727
Iteration 1082, total loss: 7.014301300048828, discriminative loss: 7.014301300048828
Iteration 1083, total loss: 6.866666793823242, discriminative loss: 6.866666793823242
Iteration 1084, total loss: 6.849066734313965, discriminative loss: 6.849066734313965
Iteration 1085, total loss: 6.972108840942383, discriminative loss: 6.972108840942383
Iteration 1086, total loss: 6.915859222412109, discriminative loss: 6.915859222412109
Iteration 1087, total loss: 6.982705116271973, discriminative loss: 6.982705116271973
Iteration 1088, total loss: 6.951049327850342, discriminative loss: 6.951049327850342
Iteration 1089, total loss: 6.97213077545166, discriminative loss: 6.97213077545166
Iteration 1090, total loss: 7.066681861877441, discriminative loss: 7.066681861877441
Iteration 1091, total loss: 6.9723358154296875, discriminative loss: 6.9723358154296875
Iteration 1092, total loss: 7.003161430358887, discriminative loss: 7.003161430358887
Iteration 1093, total loss: 6.999089241027832, discriminative loss: 6.999089241027832
Iteration 1094, total loss: 6.927090644836426, discriminative loss: 6.927090644836426
Iteration 1095, total loss: 6.971248149871826, discriminative loss: 6.971248149871826
Iteration 1096, total loss: 7.008431434631348, discriminative loss: 7.008431434631348
Iteration 1097, total loss: 6.891927242279053, discriminative loss: 6.891927242279053
Iteration 1098, total loss: 6.946071624755859, discriminative loss: 6.946071624755859
Iteration 1099, total loss: 6.9968767166137695, discriminative loss: 6.9968767166137695
Iteration 1100, total loss: 6.871098518371582, discriminative loss: 6.871098518371582
Iteration 1101, total loss: 6.917951583862305, discriminative loss: 6.917951583862305
Iteration 1102, total loss: 6.8828911781311035, discriminative loss: 6.8828911781311035
Iteration 1103, total loss: 6.983371257781982, discriminative loss: 6.983371257781982
Iteration 1104, total loss: 7.07047176361084, discriminative loss: 7.07047176361084
Iteration 1105, total loss: 6.913955211639404, discriminative loss: 6.913955211639404
Iteration 1106, total loss: 6.9094743728637695, discriminative loss: 6.9094743728637695
Iteration 1107, total loss: 6.876482963562012, discriminative loss: 6.876482963562012
Iteration 1108, total loss: 6.88254451751709, discriminative loss: 6.88254451751709
Iteration 1109, total loss: 6.8977556228637695, discriminative loss: 6.8977556228637695
Iteration 1110, total loss: 6.99383544921875, discriminative loss: 6.99383544921875
Iteration 1111, total loss: 6.9320831298828125, discriminative loss: 6.9320831298828125
Iteration 1112, total loss: 6.987762451171875, discriminative loss: 6.987762451171875
Iteration 1113, total loss: 6.878986358642578, discriminative loss: 6.878986358642578
Iteration 1114, total loss: 6.898808479309082, discriminative loss: 6.898808479309082
Iteration 1115, total loss: 6.995881080627441, discriminative loss: 6.995881080627441
Iteration 1116, total loss: 6.816368103027344, discriminative loss: 6.816368103027344
Iteration 1117, total loss: 6.965348243713379, discriminative loss: 6.965348243713379
Iteration 1118, total loss: 6.953998565673828, discriminative loss: 6.953998565673828
Iteration 1119, total loss: 6.905385971069336, discriminative loss: 6.905385971069336
Iteration 1120, total loss: 6.964670658111572, discriminative loss: 6.964670658111572
Iteration 1121, total loss: 6.946979522705078, discriminative loss: 6.946979522705078
Iteration 1122, total loss: 7.042852401733398, discriminative loss: 7.042852401733398
Iteration 1123, total loss: 6.989269256591797, discriminative loss: 6.989269256591797
Iteration 1124, total loss: 6.991964817047119, discriminative loss: 6.991964817047119
Iteration 1125, total loss: 6.8871564865112305, discriminative loss: 6.8871564865112305
Iteration 1126, total loss: 6.860228538513184, discriminative loss: 6.860228538513184
Iteration 1127, total loss: 6.953403472900391, discriminative loss: 6.953403472900391
Iteration 1128, total loss: 6.863785743713379, discriminative loss: 6.863785743713379
Iteration 1129, total loss: 6.895538806915283, discriminative loss: 6.895538806915283
Iteration 1130, total loss: 6.961098670959473, discriminative loss: 6.961098670959473
Iteration 1131, total loss: 6.973047256469727, discriminative loss: 6.973047256469727
Iteration 1132, total loss: 6.9759087562561035, discriminative loss: 6.9759087562561035
Iteration 1133, total loss: 7.019078254699707, discriminative loss: 7.019078254699707
Iteration 1134, total loss: 6.941470623016357, discriminative loss: 6.941470623016357
Iteration 1135, total loss: 6.93720817565918, discriminative loss: 6.93720817565918
Iteration 1136, total loss: 6.9567060470581055, discriminative loss: 6.9567060470581055
Iteration 1137, total loss: 7.016534805297852, discriminative loss: 7.016534805297852
Iteration 1138, total loss: 6.958319664001465, discriminative loss: 6.958319664001465
Iteration 1139, total loss: 6.955190658569336, discriminative loss: 6.955190658569336
Iteration 1140, total loss: 6.990053176879883, discriminative loss: 6.990053176879883
Iteration 1141, total loss: 6.998403549194336, discriminative loss: 6.998403549194336
Iteration 1142, total loss: 7.036807060241699, discriminative loss: 7.036807060241699
